Price,y,GLD,QQQ,^TNX
Ticker,SPY,GLD,QQQ,^TNX
ds,,,,
2020-01-02,324.8699951171875,143.9499969482422,216.16000366210938,1.8819999694824219
2020-01-03,322.4100036621094,145.86000061035156,214.17999267578125,1.7879999876022339
2020-01-06,323.6400146484375,147.38999938964844,215.55999755859375,1.8109999895095825
2020-01-07,322.7300109863281,147.97000122070312,215.52999877929688,1.8270000219345093
2020-01-08,324.45001220703125,146.86000061035156,217.14999389648438,1.8739999532699585
2020-01-09,326.6499938964844,146.02999877929688,218.99000549316406,1.8580000400543213
2020-01-10,325.7099914550781,146.91000366210938,218.42999267578125,1.8250000476837158
2020-01-13,327.95001220703125,145.82000732421875,220.9499969482422,1.8480000495910645
2020-01-14,327.45001220703125,145.69000244140625,220.0800018310547,1.8179999589920044
2020-01-15,328.19000244140625,146.5399932861328,220.1699981689453,1.7879999876022339
2020-01-16,330.9200134277344,146.30999755859375,222.27999877929688,1.809000015258789
2020-01-17,331.95001220703125,146.5800018310547,223.3800048828125,1.8359999656677246
2020-01-20,331.95001220703125,146.5800018310547,223.3800048828125,1.8359999656677246
2020-01-21,331.29998779296875,146.74000549316406,223.27999877929688,1.7690000534057617
2020-01-22,331.3399963378906,146.7899932861328,223.8699951171875,1.7690000534057617
2020-01-23,331.7200012207031,147.1199951171875,224.58999633789062,1.7400000095367432
2020-01-24,328.7699890136719,147.97999572753906,222.6999969482422,1.680999994277954
2020-01-27,323.5,148.99000549316406,218.10000610351562,1.6050000190734863
2020-01-28,326.8900146484375,147.66000366210938,221.4499969482422,1.6410000324249268
2020-01-29,326.6199951171875,148.4600067138672,221.80999755859375,1.593999981880188
2020-01-30,327.67999267578125,148.47000122070312,222.60000610351562,1.5579999685287476
2020-01-31,321.7300109863281,149.3300018310547,219.07000732421875,1.5199999809265137
2020-02-03,324.1199951171875,148.36000061035156,222.3800048828125,1.5199999809265137
2020-02-04,329.05999755859375,146.42999267578125,227.47000122070312,1.6030000448226929
2020-02-05,332.8599853515625,146.61000061035156,228.22000122070312,1.6490000486373901
2020-02-06,333.9800109863281,147.39999389648438,230.19000244140625,1.6440000534057617
2020-02-07,332.20001220703125,147.7899932861328,229.1999969482422,1.5779999494552612
2020-02-10,334.67999267578125,148.1699981689453,231.97000122070312,1.5470000505447388
2020-02-11,335.260009765625,147.66000366210938,232.00999450683594,1.590000033378601
2020-02-12,337.4200134277344,147.5399932861328,234.27000427246094,1.6299999952316284
2020-02-13,337.05999755859375,148.3800048828125,233.97000122070312,1.6169999837875366
2020-02-14,337.6000061035156,149.0,234.63999938964844,1.5880000591278076
2020-02-17,337.6000061035156,149.0,234.63999938964844,1.5880000591278076
2020-02-18,336.7300109863281,150.91000366210938,234.72999572753906,1.555999994277954
2020-02-19,338.3399963378906,151.7899932861328,236.97999572753906,1.5700000524520874
2020-02-20,336.95001220703125,152.41000366210938,234.77999877929688,1.524999976158142
2020-02-21,333.4800109863281,154.6999969482422,230.27000427246094,1.4709999561309814
2020-02-24,322.4200134277344,156.08999633789062,221.38999938964844,1.3769999742507935
2020-02-25,312.6499938964844,153.3000030517578,215.3699951171875,1.3300000429153442
2020-02-26,311.5,153.97000122070312,216.47999572753906,1.309999942779541
2020-02-27,297.510009765625,154.0,205.63999938964844,1.2990000247955322
2020-02-28,296.260009765625,148.3800048828125,205.8000030517578,1.1269999742507935
2020-03-02,309.0899963378906,149.1999969482422,216.4199981689453,1.0880000591278076
2020-03-03,300.239990234375,153.88999938964844,209.47999572753906,1.0099999904632568
2020-03-04,312.8599853515625,154.16000366210938,218.22000122070312,0.9919999837875366
2020-03-05,302.4599914550781,157.49000549316406,211.58999633789062,0.9259999990463257
2020-03-06,297.4599914550781,157.5500030517578,208.02000427246094,0.7059999704360962
2020-03-09,274.2300109863281,157.80999755859375,193.57000732421875,0.49900001287460327
2020-03-10,288.4200134277344,154.47999572753906,204.11000061035156,0.7480000257492065
2020-03-11,274.3599853515625,153.92999267578125,195.22000122070312,0.8199999928474426
2020-03-12,248.11000061035156,147.7899932861328,177.32000732421875,0.8489999771118164
2020-03-13,269.32000732421875,143.27999877929688,192.33999633789062,0.9509999752044678
2020-03-16,239.85000610351562,141.63999938964844,169.3000030517578,0.7279999852180481
2020-03-17,252.8000030517578,143.55999755859375,182.13999938964844,0.996999979019165
2020-03-18,240.0,140.6999969482422,176.60000610351562,1.2660000324249268
2020-03-19,240.50999450683594,138.0399932861328,177.66000366210938,1.11899995803833
2020-03-20,228.8000030517578,140.11000061035156,170.6999969482422,0.9380000233650208
2020-03-23,222.9499969482422,146.3000030517578,170.4600067138672,0.7639999985694885
2020-03-24,243.14999389648438,153.39999389648438,183.66000366210938,0.8159999847412109
2020-03-25,246.7899932861328,151.3000030517578,182.3000030517578,0.8579999804496765
2020-03-26,261.20001220703125,153.24000549316406,191.89999389648438,0.8109999895095825
2020-03-27,253.4199981689453,152.25,185.3000030517578,0.7490000128746033
2020-03-30,261.6499938964844,152.9199981689453,192.0399932861328,0.6700000166893005
2020-03-31,257.75,148.0500030517578,190.39999389648438,0.6980000138282776
2020-04-01,246.14999389648438,149.4499969482422,182.30999755859375,0.6349999904632568
2020-04-02,251.8300018310547,151.89999389648438,186.00999450683594,0.6269999742507935
2020-04-03,248.19000244140625,152.64999389648438,183.3699951171875,0.5870000123977661
2020-04-06,264.8599853515625,156.8800048828125,196.47999572753906,0.6759999990463257
2020-04-07,265.1300048828125,156.0399932861328,196.39999389648438,0.7360000014305115
