Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2022-10-11,0.0046005092001148995,0.36447748974672656,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.0,0.15994707527887464,0.04677925737807176,0.0,0.2226501643441433,0.06721962963100561,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-12,0.0,0.36447748974672656,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.0,0.15994707527887464,0.04677925737807176,0.0,0.2226501643441433,0.06721962963100561,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-13,0.03618057878312575,0.553346166357091,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.0,0.15994707527887464,0.04677925737807176,0.0,0.2226501643441433,0.06721962963100561,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-14,0.0023528465210824745,0.23296404517060673,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.0,0.15994707527887464,0.04677925737807176,0.0,0.2226501643441433,0.06721962963100561,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-17,0.03931250851765622,0.5566670074082192,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.0,0.15994707527887464,0.04677925737807176,0.0,0.2226501643441433,0.06721962963100561,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-18,0.055684953660621206,0.4594937065805222,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.010470961794378564,0.20405974761439824,0.034484063941004325,0.0,0.2226501643441433,0.06721962963100561,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-19,0.04601650435290883,0.3426489026403413,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.01990312972884012,0.16605894334634386,0.04548458408506177,0.0,0.2226501643441433,0.06721962963100561,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-20,0.0345718175967622,0.33439335926391534,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.019573376178682045,0.1661248540769785,0.04544840695847434,0.0,0.2226501643441433,0.06721962963100561,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-21,0.0684502397212039,0.5388802382020884,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.03312159591985142,0.10697022564629809,0.07629650991424293,0.0,0.2226501643441433,0.06721962963100561,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-24,0.085819934202086,0.4624271912437898,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.04265438976031399,0.1632876375884559,0.04740654825016589,0.0,0.2226501643441433,0.06721962963100561,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-25,0.10988192685766696,0.4907330619334147,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.053763337732841476,0.2557328415407757,0.026070369136929145,0.011172979682549933,0.27261772400170703,0.05072931707398289,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-26,0.09877609184584624,0.33802913056921874,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.06457765960244344,0.2485620124727772,0.027520229858951646,0.021655582328584444,0.2625274081358591,0.054404413666209135,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-27,0.08969975338858882,0.3464544121641413,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.0758774303169012,0.12377315311099159,0.06737151479923767,0.027335299260575985,0.26671004749021066,0.05345974070249187,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-28,0.12622317823915585,0.544700366085711,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.08771935672638054,0.1321173793917935,0.06322236584659267,0.04048102554684685,0.2474666304088201,0.06057463414904762,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-10-31,0.1148952778826815,0.3375986171003129,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.09367903419871393,0.1125310070401233,0.07583732979688575,0.04850223921641539,0.24223763035575846,0.06296849028143767,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-11-01,0.10870940281731012,0.359245473969028,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.09343869774092894,0.11225165967358548,0.07602631560235502,0.05412945346074771,0.23613326867440687,0.06562588757061924,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-11-02,0.07115363564716537,0.22431787901493214,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.08777682382651464,0.18033710582395782,0.04360421437446799,0.05679712894876077,0.20853246896337904,0.07756335747541784,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-11-03,0.05564986067896083,0.3173822335078188,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.08079749519858281,0.25599447670985903,0.02678096476879885,0.059034034115362344,0.16843006893968526,0.10038174917342457,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-11-04,0.07538409934147872,0.47363899872113097,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.0703768268636158,0.21324591434471168,0.034432024153249176,0.05976988925848903,0.16171939803724722,0.10511734378979265,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-11-07,0.08950498258522677,0.44778585001772453,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.06517248697472477,0.1647399025269741,0.04783891066046116,0.060160964641307046,0.16067409426161666,0.10590903667088111,0.0,0.3165881577422359,0.11283053337700008,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-11-08,0.09780613704922048,0.4218594533249571,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.06293760548590144,0.1324902555304312,0.06174953495105664,0.05887942268278801,0.15473688387513748,0.1102322926156602,0.00513991037429129,0.29038143133925876,0.13014094104014576,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-11-09,0.06682198243391801,0.25158710404213147,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.06204973099139699,0.13737946452355534,0.05919703664625623,0.055488296089159395,0.16712698984279553,0.10094634664949353,0.008824870270691898,0.24325211918713882,0.16617697156740616,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-11-10,0.14776874733176837,0.7435861890995052,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.08093166957111397,0.2676584865954342,0.025025377742038668,0.061650862133089346,0.22690841579884619,0.06980346799701306,0.014978502818501882,0.2755608740458453,0.1421708128050834,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
2022-11-11,0.16201031619537298,0.4453763810497713,0.7432662087946367,0.6281681155334071,0.5984672253807706,0.09868775592280032,0.3455784103617045,0.01657566648465946,0.06544876848900505,0.2801329276034179,0.05175018643857809,0.023782961343694176,0.27259478070246557,0.14594079955831177,0.0,0.42033794751854814,0.07414409403123534,0.0,0.25472997381087115,0.20984135399493054
